pdbId	chainId	id	COUNT(SCM.id)	maxRmsd
6khr	A	36200	2	0.226
6khx	B	36201	10	0.766
6khz	A	36202	4	0.627
6ki1	B	36203	2	1.022
6ki2	A	36204	2	0.169
6ki6	A	36205	2	1.132
6ki8	A	36206	20	0.863
6kip	B	36207	4	2.265
6kiy	A	36208	5	0.615
6kj5	A	36209	2	0.578
6kjc	B	36210	8	0.999
6kji	A	36211	6	0.994
6kjl	A	36212	7	13.649
6kjw	A	36213	11	1.163
6kkh	E	36214	18	3.656
6kkm	C	36215	4	0.396
6kkm	E	36216	5	18.513
6kl5	B	36217	12	0.855
6klg	A	36218	3	0.105
6km7	A	36219	2	0.307
6km7	D	36220	2	0.634
6kme	A	36221	2	0.137
6kmj	A	36222	19	1.219
6kmo	A	36223	2	0.895
6kms	B	36224	9	3.788
6kms	C	36225	7	0.797
6kmt	A	36226	4	0.477
6kmu	C	36227	22	3.624
6kmv	g	36228	22	1.362
6kmv	L	36229	19	7.901
6kmz	a	36230	4	0.377
6kmz	A	36231	4	0.441
6kn9	F	36232	3	1.269
6knh	C	36233	9	0.353
6kns	A	36234	8	0.457
6kny	B	36235	2	2.184
6ko6	B	36236	5	0.609
6kob	A	36237	6	0.445
6koc	B	36238	6	0.767
6koc	C	36239	6	0.700
6koc	D	36240	6	0.588
6kol	A	36241	2	0.208
6kos	A	36242	4	2.182
6koz	A	36243	12	0.601
6kpm	A	36244	4	0.221
6kqr	E	36245	7	0.713
6kr4	A	36246	6	1.758
6krb	A	36247	27	0.863
6kro	A	36248	6	0.570
6krv	C	36249	13	1.797
6ks5	B	36250	2	1.138
6ksm	A	36251	6	0.385
6ksn	A	36252	2	0.953
6kta	A	36253	4	1.510
6ktl	C	36254	28	1.245
6ku3	B	36255	4	0.425
6ku7	A	36256	2	0.279
6kua	H	36257	8	1.144
6kun	A	36258	2	0.300
6kuw	A	36259	2	3.169
6kux	A	36260	2	1.194
6kv2	B	36261	4	1.359
6kvc	A	36262	2	0.370
6kvo	A	36263	5	2.307
6kvq	A	36264	39	19.481
6kwz	A	36265	2	0.553
6kx9	A	36266	2	0.621
6kxd	B	36267	3	0.725
6kxf	A	36268	3	0.545
6kxw	A	36269	8	2.271
6ky8	A	36270	4	1.891
6kyc	A	36271	3	0.250
6kyk	A	36272	7	1.521
6kyk	C	36273	34	3.444
6kyy	B	36274	12	0.772
6kz6	B	36275	3	0.791
6kz8	A	36276	3	1.537
6kza	B	36277	2	3.580
6kza	D	36278	2	0.950
6kzd	A	36279	6	2.050
6kzj	C	36280	2	3.374
6kzl	A	36281	207	6.223
6kzw	A	36282	3	0.309
6l00	A	36283	4	0.379
6l06	A	36284	12	0.950
6l07	I	36285	12	0.792
6l0v	A	36286	6	2.586
6l18	A	36287	9	0.769
6l19	A	36288	2	0.255
6l1h	B	36289	5	1.542
6l1l	B	36290	6	1.637
6l1m	A	36291	3	0.877
6l1q	C	36292	3	0.877
6l1v	A	36293	8	19.193
6l25	A	36294	4	0.390
6l2c	A	36295	8	0.346
6l2f	A	36296	18	1.374
6l2w	B	36297	2	1.264
6l33	B	36298	4	2.793
6l3f	A	36299	2	0.335
6l3n	B	36300	12	0.556
6l3q	B	36301	2	2.244
6l4c	B	36302	3	1.424
6l4o	A	36303	3	1.110
6l4p	A	36304	2	0.484
6l55	C	36305	44	0.393
6l5s	A	36306	5	1.211
6l6d	A	36307	37	1.210
6l6h	A	36308	4	1.318
6l86	A	36309	4	0.795
6l8d	B	36310	6	1.252
6l8p	A	36311	3	0.334
6l8q	A	36312	4	0.432
6l8t	H	36313	3	1.393
6l8u	C	36314	4	0.810
6l8x	A	36315	4	2.691
6l93	A	36316	6	1.215
6l9h	B	36317	39	6.640
6l9w	D	36318	11	0.608
6lai	A	36319	6	0.802
6lam	A	36320	10	0.630
6lb9	A	36321	4	0.925
6lbp	A	36322	2	0.081
6lc7	A	36323	6	1.492
6lce	A	36324	3	0.542
6lcm	C	36325	7	0.926
6lcq	A	36326	2	1.821
6le3	G	36327	4	0.148
6le5	D	36328	6	4.328
6le5	H	36329	6	2.622
6lea	C	36330	4	0.956
6lea	E	36331	2	0.222
6lfj	A	36332	6	0.512
6lgw	B	36333	2	0.499
6lgw	C	36334	2	0.342
6lgw	F	36335	4	24.720
6lh6	A	36336	2	0.765
6li1	A	36337	2	2.307
6liv	A	36338	12	1.018
6lj9	A	36339	3	1.881
6ljc	C	36340	2	0.098
6lje	A	36341	4	0.545
6lkp	C	36342	6	0.484
6ll7	A	36343	6	1.709
6llb	A	36344	8	2.201
6lmj	A	36345	4	4.406
6ln2	B	36346	5	0.827
6lnd	K	36347	2	0.804
6lnm	A	36348	13	3.763
6lnm	F	36349	3	0.841
6lnp	B	36350	2	1.347
6lof	A	36351	2	0.250
6lof	D	36352	2	0.242
6lp5	A	36353	6	0.273
6lpf	B	36354	4	1.794
6lr5	A	36355	4	1.330
6lrg	B	36356	6	1.189
6lrn	A	36357	94	2.876
6lse	A	36358	17	1.154
6lt6	B	36359	26	0.763
6lu4	A	36360	3	2.962
6lvn	B	36361	10	6.114
6lvp	A	36362	3	0.572
6lvu	A	36363	2	0.102
6lw3	A	36364	2	0.327
6lxh	C	36365	4	3.770
6lxt	C	36366	6	0.778
6lyh	A	36367	8	1.028
6lyi	B	36368	2	1.390
6lyx	B	36369	4	0.425
6m10	A	36370	4	1.554
6m1t	A	36371	2	0.662
6m3m	B	36372	12	1.531
6m3p	A	36373	2	0.221
6m3p	E	36374	3	1.191
6m3q	F	36375	2	1.403
6m41	A	36376	4	5.808
6m43	A	36377	3	0.172
6m4j	A	36378	2	0.331
6m58	H	36379	2	0.396
6m58	L	36380	2	0.265
6m7x	A	36381	2	0.429
6m7z	E	36382	6	1.238
6m87	B	36383	6	0.549
6m8q	B	36384	4	1.262
6m8r	K	36385	2	0.420
6m8s	M	36386	10	1.776
6m8t	A	36387	2	0.295
6m96	B	36388	3	2.351
6m97	A	36389	2	0.252
6m9a	C	36390	7	1.568
6m9k	D	36391	3	0.491
6m9m	A	36392	2	0.362
6m9s	C	36393	6	0.547
6m9x	A	36394	12	0.625
6m9y	A	36395	2	0.114
6m9y	B	36396	2	0.245
6m9z	A	36397	2	0.197
6mac	K	36398	6	2.551
6maf	A	36399	2	0.069
6mag	A	36400	9	1.633
6mak	A	36401	3	0.861
6mak	B	36402	3	0.793
6mal	A	36403	5	1.405
6mam	E	36404	3	1.887
6mam	F	36405	3	1.835
6mam	G	36406	3	0.344
6man	A	36407	2	0.684
6mao	A	36408	2	0.153
6maz	A	36409	83	1.027
6mb6	A	36410	16	0.670
6mbd	C	36411	2	0.210
6mbh	A	36412	3	1.142
6mbi	A	36413	2	3.141
6mbn	A	36414	20	2.713
6mbx	A	36415	3	0.058
6mbz	A	36416	4	1.686
6mc8	A	36417	2	1.079
6mc9	A	36418	2	2.232
6mcj	A	36419	2	0.513
6mck	A	36420	12	0.120
6mco	G	36421	5	1.706
6mcp	A	36422	4	2.268
6mcy	A	36423	4	1.048
6md3	C	36424	6	1.398
6mdt	B	36425	5	5.033
6mdw	A	36426	2	1.404
6mdy	D	36427	4	0.818
6me8	A	36428	8	15.491
6mea	A	36429	6	0.366
6mee	C	36430	3	2.318
6meg	H	36431	4	9.940
6mei	C	36432	3	2.673
6mei	H	36433	7	3.576
6mek	C	36434	2	1.810
6meq	A	36435	3	0.822
6mev	A	36436	14	1.227
6mez	B	36437	4	0.675
6mf0	A	36438	2	0.000
6mf5	B	36439	5	9.007
6mf9	B	36440	2	0.332
6mfb	D	36441	4	0.288
6mfc	B	36442	4	0.707
6mfe	A	36443	14	0.700
6mff	C	36444	15	13.278
6mfj	L	36445	4	0.813
6mfl	A	36446	2	0.152
6mfp	H	36447	4	0.927
6mfs	A	36448	2	0.692
6mfu	A	36449	4	0.318
6mfv	A	36450	4	0.374
6mfx	A	36451	2	2.121
6mfz	A	36452	5	40.436
6mg1	A	36453	6	3.289
6mg5	A	36454	4	12.686
6mg6	A	36455	4	0.394
6mgd	A	36456	2	1.201
6mge	B	36457	18	2.331
6mgg	B	36458	4	0.883
6mgh	D	36459	8	1.231
6mgk	A	36460	13	1.262
6mgm	B	36461	2	0.967
6mgn	B	36462	3	0.864
6mgp	X	36463	18	8.563
6mgr	C	36464	39	2.195
6mh5	B	36465	4	2.510
6mhd	A	36466	31	1.674
6mhe	A	36467	18	2.533
6mhk	A	36468	2	0.435
6mhl	A	36469	2	0.171
6mhm	A	36470	4	0.412
6mhm	B	36471	4	0.472
6mhr	A	36472	2	0.430
6mi2	B	36473	2	2.960
6mi2	D	36474	2	2.806
6mi3	B	36475	4	1.497
6mib	A	36476	4	0.757
6mis	A	36477	4	0.286
6mit	C	36478	2	0.670
6mit	F	36479	2	1.764
6mit	G	36480	2	1.536
6miu	A	36481	3	1.379
6mj3	E	36482	6	1.673
6mj8	C	36483	2	0.416
6mjb	B	36484	5	4.536
6mje	A	36485	4	0.183
6mje	B	36486	4	0.203
6mjg	A	36487	7	0.620
6mjk	A	36488	6	0.777
6mjn	B	36489	4	0.677
6mjo	C	36490	3	1.373
6mjp	A	36491	2	0.425
6mk6	A	36492	5	0.835
6mkb	B	36493	6	2.657
6mke	A	36494	6	0.613
6mkk	A	36495	75	1.591
6mky	B	36496	2	0.449
6ml1	C	36497	2	0.271
6ml4	A	36498	6	1.255
6mlc	B	36499	4	0.779
6mlw	A	36500	24	0.995
6mlx	C	36501	4	0.438
6mly	C	36502	4	1.167
6mm1	D	36503	4	1.131
6mm7	C	36504	7	4.163
6mmz	E	36505	22	0.851
6mn5	D	36506	14	0.689
6mn6	B	36507	2	10.979
6mna	A	36508	3	0.793
6mng	A	36509	8	6.691
6mni	A	36510	2	1.163
6mnj	A	36511	2	0.183
6mnr	L	36512	3	1.343
6mns	A	36513	3	0.859
6mnu	C	36514	4	0.524
6mnz	A	36515	2	0.486
6mo5	A	36516	51	1.556
6mo6	B	36517	16	0.516
6moe	A	36518	2	0.407
6mog	B	36519	4	0.740
6moj	B	36520	32	4.388
6mou	A	36521	3	0.438
6mp0	A	36522	2	1.464
6mp4	E	36523	16	0.730
6mpa	B	36524	10	0.579
6mpr	A	36525	2	0.632
6mps	A	36526	5	1.244
6mpz	A	36527	4	0.254
6mq5	A	36528	2	0.906
6mq7	A	36529	4	1.443
6mq9	B	36530	10	1.267
6mqc	A	36531	2	1.069
6mqc	B	36532	2	0.657
6mqe	A	36533	2	1.281
6mqe	B	36534	2	0.540
6mqh	A	36535	2	0.151
6mqm	A	36536	4	1.011
6mqm	B	36537	4	0.704
6mqs	A	36538	2	0.727
6mqs	B	36539	2	0.363
6mr1	A	36540	2	0.338
6mr3	A	36541	3	0.826
6mrj	B	36542	28	12.124
6mrk	B	36543	2	0.911
6mrk	U	36544	4	0.842
6mrn	A	36545	3	1.086
6mrp	A	36546	2	0.739
6mry	A	36547	12	0.830
6ms3	A	36548	3	0.621
6ms8	C	36549	8	0.928
6mso	A	36550	4	0.823
6msq	B	36551	5	0.833
6mss	A	36552	2	2.085
6mss	B	36553	76	2.544
6msv	D	36554	12	1.332
6mt2	B	36555	6	1.931
6mt7	A	36556	4	0.345
6mtg	B	36557	2	1.208
6mtn	D	36558	10	0.677
6mto	T	36559	19	2.072
6mtp	H	36560	2	2.045
6mtp	L	36561	2	1.854
6mtz	B	36562	2	1.750
6mub	H	36563	36	12.865
6mub	K	36564	42	2.691
6muj	B	36565	10	0.499
6muk	A	36566	3	2.370
6mv2	A	36567	2	0.210
6mv5	H	36568	3	0.343
6mv5	L	36569	7	2.394
6mve	A	36570	8	1.732
6mvf	A	36571	6	0.189
6mvg	A	36572	3	0.514
6mvh	A	36573	4	4.925
6mvj	A	36574	2	0.165
6mvu	A	36575	5	0.408
6mw7	C	36576	4	0.733
6mw8	A	36577	2	0.147
6mwn	C	36578	2	0.878
6mwr	D	36579	4	2.922
6mww	A	36580	10	0.924
6mwy	A	36581	6	0.394
6mx1	A	36582	2	0.764
6mx2	J	36583	14	0.792
6mx5	A	36584	42	0.819
6mx6	A	36585	12	0.353
6mxc	C	36586	28	1.067
6mxr	L	36587	10	1.572
6mxu	B	36588	9	1.028
6mxv	B	36589	2	0.306
6my4	H	36590	46	3.210
6mya	E	36591	6	0.725
6myd	A	36592	2	0.350
6myg	A	36593	8	1.803
6myj	D	36594	12	1.371
6myu	D	36595	16	0.312
6myv	C	36596	10	0.408
6mze	E	36597	4	1.316
6mzf	Z	36598	6	12.297
6mzg	F	36599	2	0.315
6mzk	A	36600	3	0.616
6mzp	A	36601	3	1.710
6n04	B	36602	2	0.543
6n05	A	36603	2	1.061
6n0a	A	36604	2	0.285
6n0b	B	36605	10	2.247
6n0i	B	36606	2	4.410
6n0k	A	36607	13	0.598
6n0m	A	36608	5	1.302
6n0u	A	36609	4	0.462
6n0v	A	36610	4	1.555
6n0z	B	36611	18	1.423
6n16	B	36612	4	0.428
6n16	H	36613	4	0.315
6n1a	A	36614	2	0.111
6n1c	A	36615	6	0.592
6n1f	D	36616	4	0.565
6n1x	A	36617	2	0.287
6n1z	A	36618	2	0.715
6n29	A	36619	2	1.202
6n2a	A	36620	4	2.733
6n2b	B	36621	2	0.549
6n2c	A	36622	2	0.733
6n2e	B	36623	4	1.889
6n2g	A	36624	12	2.229
6n2n	A	36625	4	1.841
6n2n	B	36626	4	0.389
6n31	B	36627	2	0.640
6n34	A	36628	2	0.427
6n3d	A	36629	5	2.012
6n3h	A	36630	3	0.887
6n3o	A	36631	4	1.207
6n3p	D	36632	6	0.528
6n3p	K	36633	73	2.727
6n41	B	36634	6	1.052
6n45	A	36635	2	0.591
6n4d	A	36636	4	0.079
6n4f	A	36637	4	0.028
6n4i	C	36638	4	0.473
6n4i	E	36639	4	1.037
6n4n	F	36640	2	0.520
6n4x	A	36641	2	0.504
6n50	A	36642	7	6.565
6n50	E	36643	5	0.475
6n55	E	36644	26	2.736
6n5d	A	36645	22	0.979
6n5e	E	36646	6	1.642
6n5g	A	36647	6	0.388
6n5i	A	36648	29	2.649
6n5u	A	36649	3	0.120
6n5x	A	36650	2	7.310
6n5z	A	36651	2	1.598
6n6e	A	36652	7	0.202
6n6j	A	36653	18	1.306
6n6q	B	36654	4	1.790
6n6s	D	36655	8	1.980
6n70	A	36656	34	2.943
6n7e	D	36657	4	19.746
6n7f	A	36658	4	0.456
6n7j	A	36659	3	1.647
6n7j	B	36660	3	0.673
6n7l	C	36661	12	0.405
6n7m	A	36662	4	1.866
6n7o	B	36663	2	0.513
6n81	H	36664	2	0.739
6n85	B	36665	2	0.842
6n87	A	36666	8	1.377
6n8d	E	36667	2	1.117
6n8d	F	36668	2	1.259
6n8s	A	36669	5	1.035
6n8w	C	36670	23	1.434
6n90	A	36671	2	0.707
6n91	A	36672	2	0.162
6n99	A	36673	4	0.432
6n9a	B	36674	5	2.205
6n9a	D	36675	3	1.789
6n9g	B	36676	2	1.296
6n9h	A	36677	2	0.296
6n9j	B	36678	2	0.419
6n9n	B	36679	2	1.543
6n9o	C	36680	4	1.813
6n9q	P	36681	8	0.466
6nab	B	36682	4	0.497
6nag	A	36683	2	0.500
6nal	A	36684	2	1.365
6nau	A	36685	3	0.254
6nax	A	36686	2	0.023
6nb1	B	36687	140	4.618
6nb5	I	36688	2	1.110
6nb5	L	36689	2	0.972
6nbe	N	36690	3	0.609
6nbg	A	36691	6	1.191
6nbk	A	36692	6	0.969
6nbl	D	36693	32	1.271
6nbm	B	36694	4	0.198
6nbr	A	36695	4	0.494
6nbt	B	36696	2	0.147
6nc5	A	36697	3	0.617
6nc9	A	36698	7	6.817
6ncf	B	36699	14	2.241
6ncm	A	36700	3	1.816
6ncn	A	36701	2	0.136
6ncp	B	36702	2	0.993
6ncp	C	36703	2	1.917
6ncq	A	36704	6	3.124
6ncr	A	36705	2	0.786
6ncs	A	36706	2	0.266
6ncu	B	36707	2	0.925
6ncw	A	36708	8	0.725
6ncz	C	36709	8	0.282
6ndi	A	36710	2	0.147
6ndj	B	36711	2	0.290
6ndl	A	36712	15	1.565
6ndq	A	36713	2	0.793
6ndr	A	36714	2	0.220
6ndu	A	36715	2	0.164
6ndv	B	36716	5	2.474
6ndx	B	36717	2	2.054
6ndz	B	36718	3	0.400
6ne2	A	36719	2	0.137
6ne4	B	36720	2	0.175
6ne9	B	36721	2	0.410
6nee	B	36722	2	0.207
6nei	A	36723	8	3.672
6nel	A	36724	12	0.600
6nep	B	36725	3	0.356
6ner	E	36726	30	0.490
6nev	A	36727	8	0.553
6new	A	36728	2	2.280
6nez	A	36729	6	3.807
6nf1	A	36730	3	1.188
6nf7	E	36731	14	0.864
6nfd	A	36732	46	1.218
6nfe	B	36733	2	0.322
6nfj	E	36734	2	0.463
6nfn	A	36735	10	4.314
6nfn	J	36736	10	3.427
6nfp	A	36737	12	0.912
6nfr	A	36738	5	0.569
6nfx	A	36739	5	1.065
6ng9	A	36740	4	1.593
6nhh	A	36741	38	0.510
6nhl	B	36742	2	1.223
6nhu	C	36743	4	1.054
6ni1	A	36744	4	0.540
6nic	D	36745	5	0.708
6nid	B	36746	8	2.420
6nie	A	36747	4	0.422
6nim	A	36748	4	0.389
6niq	A	36749	2	0.485
6nis	H	36750	4	12.663
6nis	L	36751	5	13.187
6niu	H	36752	4	0.835
6niu	L	36753	4	1.288
6njc	A	36754	2	0.064
6njd	A	36755	44	15.123
6njd	B	36756	4	1.069
6njk	B	36757	2	0.432
6nju	D	36758	6	0.826
6njw	A	36759	3	0.526
6njy	A	36760	2	0.292
6nk1	A	36761	28	4.005
6nk3	B	36762	4	4.460
6nk8	B	36763	2	1.142
6nkc	B	36764	2	0.061
6nkd	A	36765	2	1.078
6nkf	A	36766	4	2.495
6nkh	A	36767	4	0.666
6nkl	B	36768	2	0.992
6nkl	C	36769	2	2.757
6nkm	A	36770	12	0.579
6nko	A	36771	4	1.376
6nl2	A	36772	2	0.369
6nl6	A	36773	4	0.363
6nl7	A	36774	4	0.359
6nla	A	36775	10	0.903
6nlp	A	36776	2	0.178
6nlq	B	36777	4	0.743
6nlu	A	36778	2	0.209
6nlw	A	36779	4	0.427
6nlx	A	36780	4	0.844
6nm4	A	36781	2	0.555
6nml	A	36782	26	1.089
6nmr	H	36783	4	0.868
6nmr	L	36784	4	0.570
6nms	H	36785	2	0.533
6nms	L	36786	2	0.281
6nmu	B	36787	2	0.386
6nmu	L	36788	2	0.236
6nmx	A	36789	6	2.031
6nmy	A	36790	3	2.439
6nmy	D	36791	3	1.074
6nmy	F	36792	7	5.832
6nnf	D	36793	3	0.222
6nnf	E	36794	3	0.232
6nnw	A	36795	4	0.715
6no5	A	36796	16	2.307
6nod	A	36797	3	0.142
6noh	A	36798	16	1.954
6nok	A	36799	2	1.325
6nop	B	36800	6	2.458
6nor	A	36801	6	1.033
6not	A	36802	2	2.002
6nov	A	36803	2	0.461
6nov	D	36804	2	0.282
6now	A	36805	6	2.822
6noy	H	36806	4	0.696
6np3	A	36807	5	0.208
6np6	A	36808	4	0.794
6npa	A	36809	4	0.626
6npc	A	36810	6	2.623
6nq3	C	36811	2	0.833
6nq4	A	36812	2	5.605
6nq9	A	36813	15	3.430
6nqi	A	36814	2	0.709
6nqs	B	36815	76	1.202
6nqx	A	36816	7	1.206
6nqz	B	36817	2	3.576
6nr1	A	36818	4	0.271
6nr6	A	36819	4	2.202
6nr7	A	36820	5	3.164
6nrp	A	36821	4	0.762
6nrq	A	36822	2	2.096
6nrq	D	36823	2	0.352
6nru	I	36824	16	0.659
6nrw	A	36825	2	0.287
6nrx	A	36826	4	1.229
6ns0	A	36827	6	0.958
6ns1	A	36828	2	2.629
6ns4	A	36829	9	4.474
6nsd	A	36830	2	0.229
6nsn	A	36831	7	5.543
6nst	A	36832	6	0.390
6nt1	A	36833	40	1.627
6nt2	A	36834	8	1.111
6ntb	C	36835	23	1.774
6ntd	B	36836	2	0.653
6nte	A	36837	2	0.654
6ntr	C	36838	4	0.957
6ntt	B	36839	2	1.676
6ntv	A	36840	3	0.658
6nty	A	36841	2	0.945
6ntz	A	36842	14	2.008
6nu8	A	36843	2	0.155
6nua	A	36844	15	2.118
6nuk	A	36845	2	0.746
6num	A	36846	2	0.246
6nux	B	36847	1260	22.209
6nv6	B	36848	8	1.881
6nvb	B	36849	32	0.844
6nvo	A	36850	2	1.340
6nvu	A	36851	7	0.325
6nvy	A	36852	2	0.198
6nvy	B	36853	2	0.193
6nw0	A	36854	5	0.702
6nw9	C	36855	6	1.476
6nwb	A	36856	2	0.594
6nwf	A	36857	2	0.171
6nwl	A	36858	8	1.014
6nwo	D	36859	16	0.712
6nwr	B	36860	11	3.864
6nx5	A	36861	8	1.676
6nxc	B	36862	20	1.569
6nxf	A	36863	3	1.505
6nxf	V	36864	2	1.002
6nxi	A	36865	3	0.418
6nxk	C	36866	3	2.166
6nxl	A	36867	8	1.301
6nxm	A	36868	9	2.693
6nxw	C	36869	13	0.891
6ny5	A	36870	2	1.389
6ny6	U	36871	101	1.229
6nya	C	36872	3	2.081
6nyi	A	36873	15	13.894
6nyk	A	36874	3	0.437
6nyp	C	36875	4	0.782
6nyp	F	36876	4	2.498
6nyt	A	36877	2	1.880
6nyv	B	36878	8	2.176
6nz4	A	36879	6	1.853
6nz7	G	36880	2	0.610
6nz7	L	36881	2	0.753
6nzb	A	36882	23	1.137
6nzj	A	36883	2	0.672
6nzp	B	36884	18	0.900
6nzy	A	36885	22	15.139
6o08	A	36886	6	2.452
6o09	F	36887	6	0.561
6o0d	B	36888	6	2.534
6o0s	F	36889	16	1.164
6o0v	A	36890	11	3.104
6o11	A	36891	19	0.646
6o14	A	36892	2	0.959
6o15	A	36893	2	0.260
6o16	A	36894	2	1.669
6o18	A	36895	32	1.130
6o19	A	36896	2	3.594
6o1e	A	36897	5	10.433
6o1f	I	36898	6	1.092
6o1s	E	36899	10	1.335
6o1t	A	36900	2	0.584
6o1z	A	36901	7	8.161
6o23	A	36902	2	2.240
6o2d	B	36903	2	2.441
6o2k	B	36904	2	0.739
6o2v	A	36905	6	16.223
6o35	A	36906	4	0.401
6o38	A	36907	6	1.178
6o38	L	36908	6	1.067
6o3b	B	36909	2	0.451
6o3b	C	36910	3	0.802
6o3d	L	36911	7	0.856
6o3g	C	36912	7	1.112
6o3l	H	36913	7	1.506
6o3p	B	36914	2	0.811
6o3u	L	36915	7	1.330
6o3v	B	36916	3	0.640
6o3x	A	36917	8	1.043
6o41	H	36918	5	1.252
6o4i	A	36919	128	3.173
6o4n	A	36920	2	0.127
6o4o	A	36921	2	1.484
6o4p	A	36922	2	2.127
6o54	X	36923	12	1.723
6o55	D	36924	4	0.308
6o56	A	36925	2	1.188
6o59	A	36926	2	0.217
6o5c	A	36927	2	1.793
6o5e	A	36928	2	1.045
6o5k	A	36929	2	0.436
6o64	B	36930	8	2.739
6o65	B	36931	20	2.958
6o6n	A	36932	3	1.267
6o6p	A	36933	2	0.738
6o6q	A	36934	2	0.761
6o73	A	36935	12	4.531
6o76	B	36936	10	2.753
6o7a	D	36937	6	2.171
6o7b	B	36938	8	0.507
6o7q	B	36939	91	0.494
6o7y	A	36940	3	0.418
6o8b	B	36941	19	2.080
6o8d	H	36942	2	6.224
6o8d	L	36943	2	4.856
6o8o	B	36944	9	2.479
6o8q	B	36945	28	3.103
6o9b	B	36946	11	1.078
6o9c	A	36947	56	2.289
6o9i	A	36948	3	1.251
6o9i	C	36949	3	1.039
6o9n	A	36950	2	0.202
6oai	A	36951	8	0.334
6oan	B	36952	2	0.449
6oao	F	36953	6	0.444
6oar	A	36954	4	0.261
6oar	B	36955	4	0.485
6oat	A	36956	2	0.497
6oat	B	36957	2	0.908
6oaw	B	36958	2	6.636
6ob0	A	36959	12	2.282
6ob0	E	36960	12	1.157
6ob3	D	36961	4	1.159
6ob5	C	36962	2	0.344
6ob7	A	36963	3	0.401
6ob8	A	36964	6	2.968
6obd	B	36965	2	0.682
6obg	C	36966	2	0.460
6obn	C	36967	3	0.396
6obo	D	36968	2	0.163
6obv	A	36969	4	1.367
6oby	A	36970	4	0.284
6oc3	A	36971	5	1.375
6oc3	B	36972	5	0.818
6oc6	A	36973	4	0.379
6oc7	L	36974	8	9.451
6oc8	B	36975	4	0.390
6oca	D	36976	2	0.415
6ocd	D	36977	2	0.302
6och	B	36978	3	0.302
6ocr	E	36979	66	1.471
6od5	A	36980	16	6.577
6od8	A	36981	2	0.580
6oe2	A	36982	2	0.341
6oe4	B	36983	3	1.478
6oe4	C	36984	3	1.211
6oe6	A	36985	2	0.400
6oe7	A	36986	6	0.688
6oe8	A	36987	52	0.461
6oe9	A	36988	2	0.933
6oec	L	36989	12	5.216
6oel	A	36990	3	1.091
6oew	B	36991	2	2.127
6of8	A	36992	7	1.130
6of9	E	36993	9	0.973
6ofb	A	36994	2	0.860
6ofc	B	36995	25	0.622
6ofd	A	36996	54	0.374
6ofm	B	36997	24	1.463
6ofo	A	36998	4	0.383
6ofp	B	36999	2	1.490
6oft	A	37000	2	0.475
6ofu	B	37001	4	1.080
6ogj	B	37002	5	2.246
6ogl	A	37003	10	1.294
6ogm	D	37004	6	0.411
6ogm	E	37005	6	0.918
6ogx	G	37006	4	2.314
6oh3	A	37007	4	0.717
6oh6	A	37008	4	1.057
6oh9	A	37009	2	0.208
6ohb	A	37010	8	0.672
6ohh	B	37011	2	0.307
6ohi	A	37012	4	0.433
6ohk	A	37013	2	0.184
6ohp	A	37014	14	0.816
6ohr	A	37015	7	1.183
6ohu	A	37016	6	0.790
6oii	B	37017	24	2.876
6oil	A	37018	2	2.677
6oiw	A	37019	42	1.186
6oj1	A	37020	2	0.801
6ojd	A	37021	5	1.304
6ojh	A	37022	10	0.859
6ojm	B	37023	6	0.743
6ojo	A	37024	5	1.321
6ojr	B	37025	6	0.576
6ok0	D	37026	4	0.561
6ok1	A	37027	2	0.335
6ok1	B	37028	2	0.264
6ok2	D	37029	27	4.160
6ok3	B	37030	2	1.415
6ok4	A	37031	4	0.266
6okd	C	37032	6	2.093
6okh	A	37033	2	0.567
6okm	H	37034	2	3.338
6okm	L	37035	2	3.288
6okn	C	37036	3	1.062
6okq	A	37037	3	0.454
6okq	B	37038	3	0.440
6ol2	A	37039	14	7.163
6ol5	B	37040	8	2.783
6ol7	B	37041	4	0.312
6ol7	D	37042	4	0.396
6ol7	E	37043	4	0.335
6ol7	I	37044	4	0.322
6olt	A	37045	14	0.834
6oly	C	37046	16	3.039
6om1	H	37047	6	1.428
6om2	A	37048	11	2.770
6om3	L	37049	4	1.272
6om8	D	37050	15	2.399
6omi	B	37051	3	0.402
6omk	A	37052	48	1.402
6oml	X	37053	2	1.877
6omn	G	37054	30	2.141
6omo	I	37055	2	2.031
6omr	A	37056	6	1.594
6on3	B	37057	12	1.162
6on9	A	37058	3	0.464
6on9	B	37059	4	0.729
6onn	B	37060	2	0.546
6ono	D	37061	6	1.264
6onu	C	37062	6	1.842
6onw	B	37063	2	1.571
6oo0	H	37064	2	1.015
6oo0	L	37065	2	0.459
6ooc	B	37066	6	6.122
6ooi	C	37067	8	0.714
6oom	A	37068	8	4.625
6op5	A	37069	6	0.479
6op6	A	37070	85	2.190
6opf	F	37071	4	1.512
6opm	C	37072	4	8.169
6opv	B	37073	14	0.665
6oq6	D	37074	2	0.606
6oq7	C	37075	2	0.776
6oq8	C	37076	3	0.738
6oqa	G	37077	4	2.203
6oqq	A	37078	8	0.923
6oqq	B	37079	2	0.838
6or2	A	37080	2	0.579
6or9	B	37081	4	0.715
6orc	B	37082	2	0.565
6org	A	37083	8	0.874
6ork	A	37084	3	0.560
6orm	A	37085	3	0.146
6orr	C	37086	34	0.976
6os0	A	37087	5	1.074
6os1	D	37088	7	4.487
6os6	A	37089	6	2.936
6osn	A	37090	3	0.989
6osr	D	37091	6	0.580
